barcode,name,shop,category_id,source_id,state,old_price,new_price,weight,source_url,,,image_url
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/929867.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/929867.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/929867.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/929867.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/929867.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/918022.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/918022.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/918022.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/918022.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067328.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961813.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067329.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/961761.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067299.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067299.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067297.jpg
,,,,,,,,,,,,https://cdn0.woolworths.media/content/wowproductimages/large/067297.jpg
