barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.35634E+12,,Leggo's Fresh Ricotta & Spinach Agnolotti 630g,Woolworths,24040,844412,630g,https://www.woolworths.com.au/shop/productdetails/844412/leggo-s-fresh-ricotta-spinach-agnolotti,https://cdn0.woolworths.media/content/wowproductimages/large/844412.jpg
8.00167E+12,,Rana Filled Tortellini Basil And Pine Nuts | 325g,coles,24040,3752716,325g,https://www.coles.com.au/product/rana-filled-tortellini-basil-and-pine-nuts-325g-3752716,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3752716.jpg&w=640&q=90
8.00167E+12,,Rana Basil & Pine Nuts Tortellini Pasta 325g,Woolworths,24040,28325,325G,https://www.woolworths.com.au/shop/productdetails/28325/rana-basil-pine-nuts-tortellini-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/028325.jpg
8.00167E+12,,Rana Porcini Mushroom Ravioli | 325g,coles,24040,3296071,325g,https://www.coles.com.au/product/rana-porcini-mushroom-ravioli-325g-3296071,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3296071.jpg&w=640&q=90
8.00167E+12,,Rana Porcini Mushroom Ravioli Pasta 325g,Woolworths,24040,810868,325G,https://www.woolworths.com.au/shop/productdetails/810868/rana-porcini-mushroom-ravioli-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/810868.jpg
8.00167E+12,,Rana Pumpkin & Caramelised Onion Ravioli | 325g,coles,24040,3091148,325g,https://www.coles.com.au/product/rana-pumpkin-and-caramelised-onion-ravioli-325g-3091148,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3091148.jpg&w=640&q=90
8.00167E+12,,Rana Pumpkin & Onion Ravioli Pasta 325g,Woolworths,24040,810775,325G,https://www.woolworths.com.au/shop/productdetails/810775/rana-pumpkin-onion-ravioli-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/810775.jpg
8.00167E+12,,Rana Spinach & Ricotta Tortellini | 325g,coles,24040,3091046,325g,https://www.coles.com.au/product/rana-spinach-and-ricotta-tortellini-325g-3091046,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3091046.jpg&w=640&q=90
8.00167E+12,,Rana Ricotta & Spinach Tortellini Pasta 325g,Woolworths,24040,810774,325G,https://www.woolworths.com.au/shop/productdetails/810774/rana-ricotta-spinach-tortellini-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/810774.jpg
9.33803E+12,,Coles Kitchen Pizza Dough Ball | 250g,coles,24041,3467935,250g,https://www.coles.com.au/product/coles-kitchen-pizza-dough-ball-250g-3467935,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3467935.jpg&w=640&q=90
9.33803E+12,,Picasso Kitchen Pizza Dough Ball 250G,Woolworths,24041,965942,250G,https://www.woolworths.com.au/shop/productdetails/965942/picasso-kitchen-pizza-dough-ball,https://cdn0.woolworths.media/content/wowproductimages/large/965942.jpg
